0.2500000000000000 0.2500000000000000 0.2500000000000000 0.2500000000000000 
0.0049019607843137 0.0147058823529412 0.9460784313725490 0.0343137254901961 
0.9460784313725490 0.0049019607843137 0.0049019607843137 0.0441176470588235 
0.8676470588235294 0.0833333333333333 0.0392156862745098 0.0098039215686275 
0.3088235294117647 0.5980392156862745 0.0490196078431373 0.0441176470588235 
0.3235294117647059 0.0343137254901961 0.6323529411764706 0.0098039215686275 
0.0049019607843137 0.9509803921568627 0.0049019607843137 0.0392156862745098 
0.0049019607843137 0.0049019607843137 0.9852941176470589 0.0049019607843137 
0.9852941176470589 0.0049019607843137 0.0049019607843137 0.0049019607843137 
0.2156862745098039 0.7745098039215687 0.0049019607843137 0.0049019607843137 
0.1127450980392157 0.1078431372549020 0.1666666666666667 0.6127450980392157 
0.2058823529411765 0.0735294117647059 0.3921568627450980 0.3284313725490196 
0.4411764705882353 0.1568627450980392 0.3676470588235294 0.0343137254901961 
0.7745098039215687 0.0343137254901961 0.0049019607843137 0.1862745098039216 
0.7745098039215687 0.0049019607843137 0.1470588235294118 0.0735294117647059 
0.0049019607843137 0.9166666666666666 0.0049019607843137 0.0735294117647059 
0.0049019607843137 0.0049019607843137 0.9852941176470589 0.0049019607843137 
0.1421568627450980 0.8480392156862745 0.0049019607843137 0.0049019607843137 
0.1421568627450980 0.0049019607843137 0.0049019607843137 0.8480392156862745 
0.0049019607843137 0.1421568627450980 0.6666666666666666 0.1862745098039216 
0.6666666666666666 0.0049019607843137 0.3235294117647059 0.0049019607843137 
0.8627450980392157 0.1274509803921569 0.0049019607843137 0.0049019607843137 
0.2647058823529412 0.6029411764705882 0.0392156862745098 0.0931372549019608 
0.2647058823529412 0.0392156862745098 0.4754901960784313 0.2205882352941176 
0.0196078431372549 0.7205882352941176 0.1029411764705882 0.1568627450980392 
0.0343137254901961 0.0882352941176471 0.5245098039215687 0.3529411764705883 
0.1519607843137255 0.4068627450980392 0.1127450980392157 0.3284313725490196 
0.2549019607843137 0.0098039215686275 0.0049019607843137 0.7303921568627451 
0.1176470588235294 0.1421568627450980 0.3480392156862745 0.3921568627450980 
0.3039215686274510 0.1617647058823529 0.3725490196078431 0.1617647058823529 
0.0735294117647059 0.6029411764705882 0.0294117647058824 0.2941176470588235 
0.0294117647058824 0.0735294117647059 0.3774509803921569 0.5196078431372549 
0.1372549019607843 0.2696078431372549 0.0637254901960784 0.5294117647058824 
0.0539215686274510 0.1470588235294118 0.6470588235294118 0.1519607843137255 
0.0049019607843137 0.6960784313725490 0.2941176470588235 0.0049019607843137 
0.0049019607843137 0.2941176470588235 0.6911764705882353 0.0098039215686275 
0.0441176470588235 0.6519607843137255 0.2990196078431372 0.0049019607843137 
0.3382352941176471 0.0049019607843137 0.6519607843137255 0.0049019607843137 
0.6225490196078431 0.3676470588235294 0.0049019607843137 0.0049019607843137 
0.6225490196078431 0.0049019607843137 0.0049019607843137 0.3676470588235294 
0.4901960784313725 0.1372549019607843 0.2254901960784314 0.1470588235294118 
0.3970588235294117 0.3186274509803921 0.2549019607843137 0.0294117647058824 
0.6470588235294118 0.0049019607843137 0.0196078431372549 0.3284313725490196 
0.5343137254901961 0.1323529411764706 0.2303921568627451 0.1029411764705882 
0.3382352941176471 0.4264705882352941 0.1568627450980392 0.0784313725490196 
0.2647058823529412 0.2303921568627451 0.4950980392156863 0.0098039215686275 
0.7549019607843137 0.0049019607843137 0.0049019607843137 0.2352941176470588 
0.6715686274509803 0.0882352941176471 0.0637254901960784 0.1764705882352941 
0.2794117647058824 0.4558823529411765 0.0637254901960784 0.2009803921568628 
0.2058823529411765 0.1372549019607843 0.5000000000000000 0.1568627450980392 
